Invoice,Date,StockCode,CustomerID,Country,Quantity,Price,ReturnValue
C515982,2010-07-16,22382,14389,United Kingdom,-1,1.65,1.65
C515982,2010-07-16,20975,14389,United Kingdom,-3,0.65,1.95
C515983,2010-07-16,85068,16133,United Kingdom,-1,6.95,6.95
C515983,2010-07-16,85066,16133,United Kingdom,-16,10.95,175.2
C515985,2010-07-16,22453,13425,United Kingdom,-1,2.95,2.95
C515990,2010-07-16,22427,16554,United Kingdom,-1,5.95,5.95
C515991,2010-07-16,22646,16351,United Kingdom,-1,1.45,1.45
C515992,2010-07-16,22635,16746,United Kingdom,-1,9.95,9.95
C515993,2010-07-16,21843,15841,United Kingdom,-1,10.95,10.95
C515994,2010-07-16,21533,12633,Germany,-1,4.95,4.95
C515994,2010-07-16,20724,12633,Germany,-5,0.85,4.25
C515994,2010-07-16,22504,12633,Germany,-1,29.95,29.95
C515997,2010-07-16,22423,13089,United Kingdom,-5,10.95,54.75
C515999,2010-07-16,85066,12975,United Kingdom,-1,12.75,12.75
C515999,2010-07-16,22168,12975,United Kingdom,-2,8.5,17.0
C515999,2010-07-16,85063,12975,United Kingdom,-1,16.95,16.95
C516013,2010-07-16,21760,16466,United Kingdom,-1,125.0,125.0
C516024,2010-07-16,21464,17965,United Kingdom,-1,4.25,4.25
C516118,2010-07-16,20914,13093,United Kingdom,-8,2.55,20.4
C516118,2010-07-16,22423,13093,United Kingdom,-16,10.95,175.2
C516128,2010-07-16,17129F,0,United Kingdom,-6,1.66,9.96
C516149,2010-07-18,37449,13798,United Kingdom,-4,9.95,39.8
C516149,2010-07-18,22064,13798,United Kingdom,-8,1.65,13.2
C516149,2010-07-18,20724,13798,United Kingdom,-3,0.85,2.55
C516149,2010-07-18,20725,13798,United Kingdom,-5,1.65,8.25
C516149,2010-07-18,20723,13798,United Kingdom,-1,0.85,0.85
C516149,2010-07-18,21927,13798,United Kingdom,-1,1.25,1.25
C516149,2010-07-18,85099F,13798,United Kingdom,-4,1.95,7.8
C516149,2010-07-18,21232,13798,United Kingdom,-3,1.25,3.75
C516149,2010-07-18,21231,13798,United Kingdom,-8,1.25,10.0
C516149,2010-07-18,21843,13798,United Kingdom,-5,10.95,54.75
C516149,2010-07-18,37446,13798,United Kingdom,-4,1.45,5.8
C516149,2010-07-18,37450,13798,United Kingdom,-4,2.95,11.8
C516149,2010-07-18,21166,13798,United Kingdom,-1,1.95,1.95
C516149,2010-07-18,20903,13798,United Kingdom,-1,6.35,6.35
C516149,2010-07-18,82578,13798,United Kingdom,-1,0.55,0.55
C516149,2010-07-18,21169,13798,United Kingdom,-1,1.69,1.69
C516149,2010-07-18,85123A,13798,United Kingdom,-1,2.95,2.95
C516149,2010-07-18,21936,13798,United Kingdom,-1,2.95,2.95
C516149,2010-07-18,20727,13798,United Kingdom,-4,1.65,6.6
C516149,2010-07-18,21928,13798,United Kingdom,-1,1.95,1.95
C516149,2010-07-18,35924,13798,United Kingdom,-3,2.1,6.3
C516149,2010-07-18,21080,13798,United Kingdom,-1,0.85,0.85
C516180,2010-07-18,22327,14546,United Kingdom,-1,2.95,2.95
C516180,2010-07-18,21389,14546,United Kingdom,-1,0.85,0.85
C516202,2010-07-19,82486,15039,United Kingdom,-1,6.95,6.95
C516274,2010-07-19,22138,16954,United Kingdom,-9,4.95,44.55
C516317,2010-07-19,22236,12471,Germany,-1,12.75,12.75
C516317,2010-07-19,22509,12471,Germany,-1,16.95,16.95
C516317,2010-07-19,22423,12471,Germany,-1,10.95,10.95
C516317,2010-07-19,21231,12471,Germany,-2,1.25,2.5
C516317,2010-07-19,21210,12471,Germany,-1,1.45,1.45
C516317,2010-07-19,22555,12471,Germany,-1,1.65,1.65
C516318,2010-07-19,37449,14156,Ireland,-1,8.5,8.5
C516320,2010-07-19,21218,13999,United Kingdom,-3,3.75,11.25
C516320,2010-07-19,22429,13999,United Kingdom,-1,4.25,4.25
C516336,2010-07-19,22635,16746,United Kingdom,-1,9.95,9.95
C516448,2010-07-20,79000,13107,United Kingdom,-7,0.85,5.95
C516448,2010-07-20,71459,13107,United Kingdom,-1,0.85,0.85
C516448,2010-07-20,20754,13107,United Kingdom,-18,2.1,37.8
C516448,2010-07-20,22186,13107,United Kingdom,-12,2.95,35.4
C516459,2010-07-20,22500,14492,United Kingdom,-4,4.95,19.8
C516459,2010-07-20,21755,14492,United Kingdom,-6,5.95,35.7
C516459,2010-07-20,82486,14492,United Kingdom,-4,7.95,31.8
C516459,2010-07-20,85172,14492,United Kingdom,-32,0.42,13.44
C516459,2010-07-20,21612,14492,United Kingdom,-6,2.95,17.7
C516459,2010-07-20,71053,14492,United Kingdom,-4,3.75,15.0
C516459,2010-07-20,85123A,14492,United Kingdom,-32,2.55,81.6
C516459,2010-07-20,85152,14492,United Kingdom,-12,2.1,25.2
C516459,2010-07-20,48138,14492,United Kingdom,-4,7.49,29.96
C516459,2010-07-20,22499,14492,United Kingdom,-3,5.95,17.85
C516460,2010-07-20,79323W,17426,United Kingdom,-6,5.45,32.7
C516462,2010-07-20,20830,15101,United Kingdom,-2,2.1,4.2
C516543,2010-07-21,20728,13115,United Kingdom,-1,1.65,1.65
C516553,2010-07-21,22221,14952,United Kingdom,-1,9.95,9.95
C516565,2010-07-21,21527,12523,France,-1,7.95,7.95
C516565,2010-07-21,21232,12523,France,-1,1.25,1.25
C516565,2010-07-21,22269,12523,France,-8,1.25,10.0
C516571,2010-07-21,22533,17676,United Kingdom,-48,0.42,20.16
C516574,2010-07-21,21754,13047,United Kingdom,-1,5.95,5.95
C516575,2010-07-21,84978,17739,United Kingdom,-1,1.25,1.25
C516575,2010-07-21,22666,17739,United Kingdom,-2,2.95,5.9
C516576,2010-07-21,20828,14621,United Kingdom,-1,2.55,2.55
C516576,2010-07-21,20719,14621,United Kingdom,-2,0.85,1.7
C516576,2010-07-21,85170B,14621,United Kingdom,-3,2.1,6.3
C516577,2010-07-21,22073,15791,United Kingdom,-2,3.75,7.5
C516577,2010-07-21,71477,15791,United Kingdom,-3,3.25,9.75
C516577,2010-07-21,21539,15791,United Kingdom,-1,4.95,4.95
C516577,2010-07-21,22064,15791,United Kingdom,-2,1.65,3.3
C516577,2010-07-21,21232,15791,United Kingdom,-1,1.25,1.25
C516578,2010-07-21,21843,15827,United Kingdom,-1,10.95,10.95
C516578,2010-07-21,21231,15827,United Kingdom,-1,1.25,1.25
C516578,2010-07-21,22138,15827,United Kingdom,-3,4.95,14.85
C516580,2010-07-21,21232,18223,United Kingdom,-7,1.06,7.42
C516580,2010-07-21,22198,18223,United Kingdom,-2,1.65,3.3
C516581,2010-07-21,85099C,16168,United Kingdom,-2,1.95,3.9
C516582,2010-07-21,22061,14915,United Kingdom,-1,9.95,9.95
C516585,2010-07-21,22138,15732,United Kingdom,-3,4.95,14.85
C516585,2010-07-21,22617,15732,United Kingdom,-3,4.95,14.85
C516584,2010-07-21,21527,15079,United Kingdom,-1,7.95,7.95
C516589,2010-07-21,21239,15005,United Kingdom,-1,0.85,0.85
C516589,2010-07-21,21232,15005,United Kingdom,-1,1.25,1.25
C516589,2010-07-21,37450,15005,United Kingdom,-2,2.95,5.9
C516589,2010-07-21,21843,15005,United Kingdom,-1,10.95,10.95
C516594,2010-07-21,21395,15981,United Kingdom,-10,1.95,19.5
C516596,2010-07-21,22487,13078,United Kingdom,-1,8.5,8.5
C516596,2010-07-21,85124A,13078,United Kingdom,-1,2.55,2.55
C516597,2010-07-21,21540,16701,United Kingdom,-7,3.75,26.25
C516598,2010-07-21,21769,13895,United Kingdom,-1,79.95,79.95
C516599,2010-07-21,85059,16054,United Kingdom,-1,3.75,3.75
C516600,2010-07-21,22341,13012,United Kingdom,-12,1.65,19.8
C516600,2010-07-21,21217,13012,United Kingdom,-1,9.95,9.95
C516600,2010-07-21,21918,13012,United Kingdom,-4,0.42,1.68
C516602,2010-07-21,21784,14938,Channel Islands,-1,9.95,9.95
C516602,2010-07-21,85170A,14938,Channel Islands,-4,2.1,8.4
C516602,2010-07-21,21145,14938,Channel Islands,-1,1.25,1.25
C516602,2010-07-21,21666,14938,Channel Islands,-1,0.65,0.65
C516603,2010-07-21,21877,16556,United Kingdom,-2,1.25,2.5
C516604,2010-07-21,84078A,17680,United Kingdom,-1,34.95,34.95
C516605,2010-07-21,22423,14299,United Kingdom,-2,10.95,21.9
C516606,2010-07-21,84625D,14766,United Kingdom,-3,2.95,8.85
C516606,2010-07-21,21320,14766,United Kingdom,-2,2.55,5.1
C516606,2010-07-21,79000,14766,United Kingdom,-3,0.85,2.55
C516606,2010-07-21,84927D,14766,United Kingdom,-1,2.1,2.1
C516606,2010-07-21,21539,14766,United Kingdom,-1,4.95,4.95
C516636,2010-07-22,22628,12693,Germany,-4,4.95,19.8
C516645,2010-07-22,22467,13564,United Kingdom,-2,2.55,5.1
C516657,2010-07-22,85035A,17090,United Kingdom,-24,3.81,91.44
C516712,2010-07-22,22504,14895,United Kingdom,-4,29.95,119.8
C516745,2010-07-22,21918,15563,United Kingdom,-12,0.42,5.04
C516754,2010-07-22,79323GR,13889,United Kingdom,-3,6.75,20.25
C516754,2010-07-22,79323W,13889,United Kingdom,-4,6.75,27.0
C516754,2010-07-22,79323P,13889,United Kingdom,-4,6.75,27.0
C516754,2010-07-22,79323LP,13889,United Kingdom,-4,6.75,27.0
C516754,2010-07-22,79323B,13889,United Kingdom,-3,6.75,20.25
C516762,2010-07-22,79320,17113,United Kingdom,-3,4.95,14.85
C516762,2010-07-22,79323W,17113,United Kingdom,-2,6.75,13.5
C516762,2010-07-22,79323P,17113,United Kingdom,-2,6.75,13.5
C516763,2010-07-22,79323P,13946,United Kingdom,-24,5.45,130.8
C516764,2010-07-22,22215,14199,United Kingdom,-12,7.65,91.8
C516765,2010-07-22,22526,17145,United Kingdom,-1,12.75,12.75
C516766,2010-07-22,22555,16170,United Kingdom,-3,1.65,4.95
C516766,2010-07-22,22551,16170,United Kingdom,-1,1.65,1.65
C516771,2010-07-22,84919,0,United Kingdom,-6,6.95,41.7
C516784,2010-07-23,22083,12755,Japan,-24,2.95,70.8
C516784,2010-07-23,22085,12755,Japan,-24,2.95,70.8
C516784,2010-07-23,21202,12755,Japan,-48,1.45,69.6
C516784,2010-07-23,21204,12755,Japan,-48,1.45,69.6
C516784,2010-07-23,21207,12755,Japan,-48,1.45,69.6
C516784,2010-07-23,22080,12755,Japan,-30,1.65,49.5
C516784,2010-07-23,22079,12755,Japan,-30,1.65,49.5
C516784,2010-07-23,22081,12755,Japan,-30,1.65,49.5
C516784,2010-07-23,21291,12755,Japan,-16,0.85,13.6
C516784,2010-07-23,21348,12755,Japan,-12,2.95,35.4
C516784,2010-07-23,21203,12755,Japan,-48,1.45,69.6
C516799,2010-07-23,20668,14606,United Kingdom,-1,0.12,0.12
C516799,2010-07-23,22138,14606,United Kingdom,-1,4.95,4.95
C516838,2010-07-23,85099F,14477,United Kingdom,-2,1.95,3.9
C516881,2010-07-23,79029,18097,United Kingdom,-3,1.65,4.95
C516882,2010-07-23,22666,14739,United Kingdom,-3,2.95,8.85
C516883,2010-07-23,22656,14895,United Kingdom,-1,88.5,88.5
C516894,2010-07-23,85183A,12963,United Kingdom,-3,3.75,11.25
C516894,2010-07-23,84691,12963,United Kingdom,-1,0.85,0.85
C516894,2010-07-23,22326,12963,United Kingdom,-6,2.95,17.7
C516894,2010-07-23,22357,12963,United Kingdom,-1,4.25,4.25
C516894,2010-07-23,22508,12963,United Kingdom,-1,3.75,3.75
C516894,2010-07-23,85123A,12963,United Kingdom,-12,2.95,35.4
C516912,2010-07-25,22625,14156,Ireland,-2,8.5,17.0
C516912,2010-07-25,22624,14156,Ireland,-2,8.5,17.0
C516912,2010-07-25,22626,14156,Ireland,-2,8.5,17.0
C516912,2010-07-25,22649,14156,Ireland,-8,4.95,39.6
C516912,2010-07-25,22646,14156,Ireland,-12,1.45,17.4
C516912,2010-07-25,22645,14156,Ireland,-12,1.45,17.4
C516912,2010-07-25,22644,14156,Ireland,-12,1.45,17.4
C516934,2010-07-25,21922,17969,United Kingdom,-1,7.95,7.95
C516947,2010-07-25,84782C,13276,United Kingdom,-1,12.75,12.75
C516952,2010-07-25,22176,13148,United Kingdom,-1,2.95,2.95
C516958,2010-07-25,21781,14938,Channel Islands,-1,12.75,12.75
C516965,2010-07-26,84676,12451,Switzerland,-3,2.95,8.85
C516965,2010-07-26,21746,12451,Switzerland,-10,1.25,12.5
C516971,2010-07-26,84880,14422,United Kingdom,-1,5.95,5.95
C516971,2010-07-26,22461,14422,United Kingdom,-5,10.95,54.75
C516972,2010-07-26,22423,14205,United Kingdom,-1,12.75,12.75
C516972,2010-07-26,21528,14205,United Kingdom,-1,6.95,6.95
C516974,2010-07-26,85123A,17469,United Kingdom,-1,2.95,2.95
C516979,2010-07-26,84880,16150,United Kingdom,-2,5.95,11.9
C516979,2010-07-26,84839,16150,United Kingdom,-1,6.75,6.75
C516979,2010-07-26,22318,16150,United Kingdom,-1,2.95,2.95
C516979,2010-07-26,22457,16150,United Kingdom,-1,2.95,2.95
C517054,2010-07-26,22630,14420,United Kingdom,-1,1.95,1.95
C517056,2010-07-26,22312,12590,Germany,-1,4.95,4.95
C517058,2010-07-26,22360,14236,United Kingdom,-1,2.95,2.95
C517063,2010-07-26,21506,16555,United Kingdom,-24,0.42,10.08
C517063,2010-07-26,21212,16555,United Kingdom,-72,0.55,39.6
C517063,2010-07-26,84991,16555,United Kingdom,-72,0.55,39.6
C517063,2010-07-26,84375,16555,United Kingdom,-24,1.95,46.8
C517063,2010-07-26,21357,16555,United Kingdom,-48,1.25,60.0
C517063,2010-07-26,37503,16555,United Kingdom,-2,10.75,21.5
C517063,2010-07-26,21914,16555,United Kingdom,-48,1.25,60.0
C517063,2010-07-26,21915,16555,United Kingdom,-48,1.25,60.0
C517063,2010-07-26,20724,16555,United Kingdom,-20,0.85,17.0
C517063,2010-07-26,20723,16555,United Kingdom,-20,0.85,17.0
C517063,2010-07-26,22035,16555,United Kingdom,-48,0.42,20.16
C517063,2010-07-26,22029,16555,United Kingdom,-48,0.42,20.16
C517063,2010-07-26,22036,16555,United Kingdom,-48,0.42,20.16
C517063,2010-07-26,22027,16555,United Kingdom,-24,0.42,10.08
C517063,2010-07-26,22491,16555,United Kingdom,-24,0.85,20.4
C517064,2010-07-26,22528,16555,United Kingdom,-36,1.25,45.0
C517064,2010-07-26,21868,16555,United Kingdom,-48,1.25,60.0
C517064,2010-07-26,22114,16555,United Kingdom,-48,3.45,165.6
C517067,2010-07-26,84987,16555,United Kingdom,-24,1.45,34.8
C517067,2010-07-26,37501,16555,United Kingdom,-6,6.95,41.7
C517067,2010-07-26,37503,16555,United Kingdom,-2,10.75,21.5
C517067,2010-07-26,21661,16555,United Kingdom,-3,5.95,17.85
C517067,2010-07-26,22308,16555,United Kingdom,-24,2.55,61.2
C517067,2010-07-26,22309,16555,United Kingdom,-24,2.55,61.2
C517067,2010-07-26,22348,16555,United Kingdom,-48,0.85,40.8
C517067,2010-07-26,22358,16555,United Kingdom,-18,2.95,53.1
C517067,2010-07-26,22357,16555,United Kingdom,-12,3.75,45.0
C517067,2010-07-26,37500,16555,United Kingdom,-4,9.95,39.8
C517068,2010-07-26,22328,16555,United Kingdom,-24,2.95,70.8
C517068,2010-07-26,22329,16555,United Kingdom,-12,1.65,19.8
C517068,2010-07-26,85217,16555,United Kingdom,-24,0.65,15.6
C517068,2010-07-26,20724,16555,United Kingdom,-30,0.85,25.5
C517068,2010-07-26,84270,16555,United Kingdom,-90,0.21,18.9
C517068,2010-07-26,20723,16555,United Kingdom,-30,0.85,25.5
C517068,2010-07-26,22489,16555,United Kingdom,-24,0.42,10.08
C517068,2010-07-26,22492,16555,United Kingdom,-36,0.65,23.4
C517068,2010-07-26,21889,16555,United Kingdom,-12,1.25,15.0
C517068,2010-07-26,21790,16555,United Kingdom,-24,0.85,20.4
C517068,2010-07-26,21704,16555,United Kingdom,-24,0.85,20.4
C517068,2010-07-26,84077,16555,United Kingdom,-192,0.21,40.32
C517068,2010-07-26,21829,16555,United Kingdom,-108,0.21,22.68
C517068,2010-07-26,20914,16555,United Kingdom,-6,2.95,17.7
C517068,2010-07-26,15044D,16555,United Kingdom,-6,2.95,17.7
C517068,2010-07-26,21788,16555,United Kingdom,-24,0.85,20.4
C517068,2010-07-26,21789,16555,United Kingdom,-24,0.85,20.4
C517068,2010-07-26,22444,16555,United Kingdom,-24,1.25,30.0
C517068,2010-07-26,22524,16555,United Kingdom,-12,1.25,15.0
C517068,2010-07-26,22525,16555,United Kingdom,-12,1.25,15.0
C517068,2010-07-26,84016,16555,United Kingdom,-36,0.42,15.12
C517075,2010-07-26,84466,16656,United Kingdom,-15,0.95,14.25
C517136,2010-07-27,22178,15051,United Kingdom,-12,1.25,15.0
C517219,2010-07-27,21713,15788,United Kingdom,-3,2.1,6.3
C517220,2010-07-27,22456,0,United Kingdom,-3,4.95,14.85
C517227,2010-07-27,20893,17408,United Kingdom,-72,2.1,151.2
C517234,2010-07-27,21425,17841,United Kingdom,-1,2.95,2.95
C517234,2010-07-27,22467,17841,United Kingdom,-1,2.55,2.55
C517244,2010-07-27,37495,15306,United Kingdom,-1,3.75,3.75
C517245,2010-07-27,21232,12421,Spain,-4,1.25,5.0
C517258,2010-07-27,22692,18102,United Kingdom,-140,4.58,641.2
C517258,2010-07-27,22691,18102,United Kingdom,-140,4.58,641.2
C517261,2010-07-27,22630,13178,United Kingdom,-2,1.95,3.9
C517261,2010-07-27,22138,13178,United Kingdom,-2,4.95,9.9
C517261,2010-07-27,22502,13178,United Kingdom,-1,4.25,4.25
C517320,2010-07-28,22269,13982,United Kingdom,-1,1.25,1.25
C517320,2010-07-28,85123A,13982,United Kingdom,-1,2.95,2.95
C517320,2010-07-28,21535,13982,United Kingdom,-1,2.55,2.55
C517349,2010-07-28,20749,15694,United Kingdom,-1,6.35,6.35
C517349,2010-07-28,22423,15694,United Kingdom,-7,10.95,76.65
C517356,2010-07-28,22557,16128,United Kingdom,-4,1.65,6.6
C517363,2010-07-28,21218,14590,United Kingdom,-1,3.75,3.75
C517363,2010-07-28,21843,14590,United Kingdom,-1,10.95,10.95
C517364,2010-07-28,21527,14898,United Kingdom,-3,7.95,23.85
C517364,2010-07-28,22072,14898,United Kingdom,-1,3.75,3.75
C517367,2010-07-28,21527,17096,United Kingdom,-1,7.95,7.95
C517368,2010-07-28,22635,13089,United Kingdom,-2,9.95,19.9
C517368,2010-07-28,22634,13089,United Kingdom,-1,9.95,9.95
C517368,2010-07-28,22630,13089,United Kingdom,-6,1.95,11.7
C517369,2010-07-28,82484,15283,United Kingdom,-2,6.45,12.9
C517370,2010-07-28,22629,17364,United Kingdom,-1,1.95,1.95
C517371,2010-07-28,22064,13266,United Kingdom,-1,1.65,1.65
C517373,2010-07-28,22423,15394,United Kingdom,-2,12.75,25.5
C517374,2010-07-28,21232,15600,United Kingdom,-1,1.25,1.25
C517374,2010-07-28,22465,15600,United Kingdom,-4,1.65,6.6
C517374,2010-07-28,21361,15600,United Kingdom,-1,12.75,12.75
C517375,2010-07-28,85124C,16558,United Kingdom,-1,2.55,2.55
C517376,2010-07-28,22630,15521,United Kingdom,-1,1.95,1.95
C517378,2010-07-28,21922,14000,United Kingdom,-4,6.95,27.8
C517379,2010-07-28,22073,17677,United Kingdom,-1,3.75,3.75
C517379,2010-07-28,22180,17677,United Kingdom,-2,9.95,19.9
C517380,2010-07-28,22591,15079,United Kingdom,-1,2.55,2.55
C517380,2010-07-28,22423,15079,United Kingdom,-3,12.75,38.25
C517383,2010-07-28,22460,16984,United Kingdom,-2,1.06,2.12
C517458,2010-07-29,22646,17188,United Kingdom,-2,1.45,2.9
C517458,2010-07-29,22644,17188,United Kingdom,-1,1.45,1.45
C517458,2010-07-29,22645,17188,United Kingdom,-1,1.45,1.45
C517458,2010-07-29,22423,17188,United Kingdom,-1,12.75,12.75
C517459,2010-07-29,22055,17602,United Kingdom,-1,1.65,1.65
C517459,2010-07-29,22068,17602,United Kingdom,-1,1.65,1.65
C517459,2010-07-29,21232,17602,United Kingdom,-1,1.25,1.25
C517461,2010-07-29,21763,14911,Ireland,-1,29.95,29.95
C517462,2010-07-29,21380,16975,United Kingdom,-3,2.95,8.85
C517463,2010-07-29,22467,13102,United Kingdom,-2,2.55,5.1
C517463,2010-07-29,21473,13102,United Kingdom,-1,19.95,19.95
C517463,2010-07-29,22428,13102,United Kingdom,-2,6.95,13.9
C517464,2010-07-29,21033,16670,United Kingdom,-10,2.95,29.5
C517465,2010-07-29,21527,17865,United Kingdom,-2,7.95,15.9
C517465,2010-07-29,22061,17865,United Kingdom,-1,9.95,9.95
C517465,2010-07-29,21232,17865,United Kingdom,-9,1.06,9.54
C517465,2010-07-29,21231,17865,United Kingdom,-3,1.25,3.75
C517466,2010-07-29,90062,13288,United Kingdom,-2,12.75,25.5
C517466,2010-07-29,37449,13288,United Kingdom,-1,9.95,9.95
C517468,2010-07-29,22341,16176,United Kingdom,-12,1.65,19.8
C517468,2010-07-29,22342,16176,United Kingdom,-12,1.65,19.8
C517469,2010-07-29,22356,14680,United Kingdom,-1,0.72,0.72
C517469,2010-07-29,20724,14680,United Kingdom,-1,0.72,0.72
C517469,2010-07-29,20727,14680,United Kingdom,-3,1.45,4.35
C517469,2010-07-29,22327,14680,United Kingdom,-1,2.55,2.55
C517469,2010-07-29,20726,14680,United Kingdom,-1,1.45,1.45
C517469,2010-07-29,20728,14680,United Kingdom,-1,1.45,1.45
C517469,2010-07-29,22384,14680,United Kingdom,-3,1.45,4.35
C517469,2010-07-29,21930,14680,United Kingdom,-1,1.65,1.65
C517469,2010-07-29,20712,14680,United Kingdom,-1,1.65,1.65
C517469,2010-07-29,85099B,14680,United Kingdom,-1,1.65,1.65
C517469,2010-07-29,20725,14680,United Kingdom,-9,1.45,13.05
C517469,2010-07-29,21937,14680,United Kingdom,-3,2.55,7.65
C517470,2010-07-29,21206,12472,Germany,-3,1.65,4.95
C517470,2010-07-29,22629,12472,Germany,-1,1.95,1.95
C517470,2010-07-29,20719,12472,Germany,-3,0.85,2.55
C517470,2010-07-29,20724,12472,Germany,-2,0.85,1.7
C517470,2010-07-29,21241,12472,Germany,-1,0.85,0.85
C517472,2010-07-29,85123A,14861,United Kingdom,-2,2.95,5.9
C517472,2010-07-29,84845C,14861,United Kingdom,-3,1.25,3.75
C517472,2010-07-29,22419,14861,United Kingdom,-1,0.42,0.42
C517472,2010-07-29,22421,14861,United Kingdom,-2,0.42,0.84
C517473,2010-07-29,20727,16779,United Kingdom,-1,1.45,1.45
C517473,2010-07-29,20725,16779,United Kingdom,-1,1.45,1.45
C517473,2010-07-29,21080,16779,United Kingdom,-2,0.64,1.28
C517473,2010-07-29,85099F,16779,United Kingdom,-1,1.95,1.95
C517473,2010-07-29,21039,16779,United Kingdom,-2,2.55,5.1
C517473,2010-07-29,47568,16779,United Kingdom,-2,1.69,3.38
C517473,2010-07-29,21155,16779,United Kingdom,-1,2.1,2.1
C517473,2010-07-29,21042,16779,United Kingdom,-6,5.95,35.7
C517475,2010-07-29,21527,13446,United Kingdom,-1,7.95,7.95
C517476,2010-07-29,47503J,14608,United Kingdom,-10,7.95,79.5
C517477,2010-07-29,85123A,16705,United Kingdom,-1,2.55,2.55
C517484,2010-07-29,21425,17612,United Kingdom,-5,2.95,14.75
C517484,2010-07-29,21424,17612,United Kingdom,-3,2.95,8.85
C517488,2010-07-29,22138,13239,United Kingdom,-3,4.95,14.85
C517489,2010-07-29,21843,14870,United Kingdom,-1,10.95,10.95
C517490,2010-07-29,22635,13371,United Kingdom,-1,8.5,8.5
C517519,2010-07-29,22706,13584,United Kingdom,-25,0.42,10.5
C517519,2010-07-29,22045,13584,United Kingdom,-25,0.42,10.5
C517519,2010-07-29,16161U,13584,United Kingdom,-25,0.42,10.5
C517519,2010-07-29,21219,13584,United Kingdom,-10,1.25,12.5
C517536,2010-07-29,72807C,16933,United Kingdom,-1,4.25,4.25
C517536,2010-07-29,22478,16933,United Kingdom,-1,1.25,1.25
C517556,2010-07-29,21659,15998,United Kingdom,-1,14.95,14.95
C517559,2010-07-30,22469,17714,United Kingdom,-1,1.65,1.65
C517560,2010-07-30,22061,16278,United Kingdom,-1,9.95,9.95
C517562,2010-07-30,22060,15827,United Kingdom,-1,9.95,9.95
C517562,2010-07-30,22215,15827,United Kingdom,-2,8.5,17.0
C517562,2010-07-30,22423,15827,United Kingdom,-1,12.75,12.75
C517563,2010-07-30,20725,13881,United Kingdom,-50,1.45,72.5
C517564,2010-07-30,20914,12471,Germany,-2,2.55,5.1
C517565,2010-07-30,21323,13455,United Kingdom,-3,4.25,12.75
C517565,2010-07-30,21540,13455,United Kingdom,-1,4.25,4.25
C517565,2010-07-30,21532,13455,United Kingdom,-3,2.1,6.3
C517565,2010-07-30,22059,13455,United Kingdom,-1,1.49,1.49
C517565,2010-07-30,37448,13455,United Kingdom,-2,1.49,2.98
C517570,2010-07-30,37495,14861,United Kingdom,-4,3.75,15.0
C517570,2010-07-30,84945,14861,United Kingdom,-3,0.85,2.55
C517571,2010-07-30,22469,17714,United Kingdom,-4,1.65,6.6
C517572,2010-07-30,22059,15298,United Kingdom,-7,1.49,10.43
C517572,2010-07-30,37448,15298,United Kingdom,-4,1.49,5.96
C517574,2010-07-30,22629,13093,United Kingdom,-1,1.95,1.95
C517619,2010-07-30,21212,17404,Sweden,-240,0.42,100.8
C517621,2010-07-30,22168,13656,United Kingdom,-1,8.5,8.5
