CustomerID,Country,FirstPurchase,LastPurchase,Orders,Revenue,RecencyDays,R,F,M,Segment
14136,United Kingdom,2009-12-08 09:19:00,2010-11-04 11:53:00,5.0,1570.81,401.0,1.0,3.0,3.0,Loyal
14137,United Kingdom,2010-01-13 12:30:00,2010-01-13 12:30:00,1.0,332.7,696.0,1.0,1.0,1.0,Hibernating
14138,United Kingdom,2011-10-07 09:38:00,2011-12-08 12:44:00,2.0,965.88,2.0,4.0,2.0,3.0,Recent / Promising
14139,United Kingdom,2010-06-15 09:17:00,2011-10-24 13:34:00,4.0,1086.8,46.0,3.0,3.0,3.0,Champions
14140,United Kingdom,2011-11-08 11:20:00,2011-12-06 09:05:00,2.0,935.05,4.0,4.0,2.0,3.0,Recent / Promising
14141,United Kingdom,2011-08-26 14:40:00,2011-12-07 09:53:00,4.0,915.13,3.0,4.0,3.0,3.0,Champions
14142,United Kingdom,2010-03-03 15:13:00,2010-12-01 16:33:00,2.0,671.34,373.0,2.0,2.0,2.0,Hibernating
14143,United Kingdom,2011-07-29 09:48:00,2011-07-29 09:48:00,1.0,115.8,134.0,2.0,1.0,1.0,Hibernating
14144,United Kingdom,2010-08-10 15:17:00,2010-08-10 15:17:00,1.0,30.6,486.0,1.0,1.0,1.0,Hibernating
14145,United Kingdom,2010-04-08 09:47:00,2011-10-24 12:10:00,7.0,7600.05,47.0,3.0,4.0,4.0,Champions
14146,United Kingdom,2010-01-13 16:04:00,2011-12-01 10:18:00,12.0,9450.3,9.0,4.0,4.0,4.0,Champions
14147,United Kingdom,2010-03-09 13:43:00,2011-09-22 18:10:00,9.0,2590.2,78.0,3.0,4.0,4.0,Champions
14148,United Kingdom,2010-10-21 14:08:00,2011-04-20 12:02:00,2.0,466.29,234.0,2.0,2.0,2.0,Hibernating
14149,United Kingdom,2011-05-03 09:44:00,2011-05-03 09:44:00,1.0,446.62,221.0,2.0,1.0,2.0,Hibernating
14150,United Kingdom,2010-12-15 10:04:00,2011-11-04 10:05:00,2.0,658.64,36.0,3.0,2.0,2.0,Recent / Promising
14151,United Kingdom,2009-12-23 10:54:00,2010-02-04 15:35:00,2.0,679.45,673.0,1.0,2.0,2.0,At Risk
14152,United Kingdom,2010-02-18 13:57:00,2011-09-25 12:54:00,7.0,1997.34,75.0,3.0,4.0,3.0,Champions
14153,United Kingdom,2010-08-13 14:35:00,2010-08-13 14:35:00,1.0,233.4,483.0,1.0,1.0,1.0,Hibernating
14154,United Kingdom,2010-01-13 12:47:00,2011-04-14 16:26:00,8.0,6460.7,239.0,2.0,4.0,4.0,Loyal
14155,United Kingdom,2011-03-18 14:13:00,2011-03-18 14:13:00,1.0,118.75,266.0,2.0,1.0,1.0,Hibernating
14156,Ireland,2009-12-01 12:30:00,2011-11-30 10:54:00,144.0,303069.88,10.0,4.0,4.0,4.0,Champions
14157,United Kingdom,2010-03-03 16:49:00,2011-11-20 11:32:00,5.0,978.69,20.0,4.0,3.0,3.0,Champions
14158,United Kingdom,2011-10-30 15:08:00,2011-10-30 15:08:00,1.0,507.66,40.0,3.0,1.0,2.0,Recent / Promising
14159,United Kingdom,2009-12-03 12:31:00,2011-11-20 12:36:00,20.0,7849.58,20.0,4.0,4.0,4.0,Champions
14160,United Kingdom,2010-01-10 12:06:00,2010-04-08 14:30:00,7.0,8421.47,610.0,1.0,4.0,4.0,Loyal
14161,United Kingdom,2009-12-13 11:46:00,2011-05-08 11:41:00,7.0,2996.93,216.0,2.0,4.0,4.0,Loyal
14162,United Kingdom,2011-02-20 12:32:00,2011-06-19 11:36:00,2.0,289.36,174.0,2.0,2.0,1.0,Hibernating
14163,United Kingdom,2010-09-03 17:15:00,2011-09-13 15:18:00,5.0,2594.62,87.0,3.0,3.0,4.0,Champions
14164,United Kingdom,2011-09-20 12:18:00,2011-09-30 12:24:00,2.0,1631.77,71.0,3.0,2.0,3.0,Recent / Promising
14165,United Kingdom,2011-03-09 12:39:00,2011-03-09 12:39:00,1.0,120.44,276.0,2.0,1.0,1.0,Hibernating
14166,United Kingdom,2010-03-23 15:10:00,2010-07-22 19:42:00,2.0,251.15,505.0,1.0,2.0,1.0,At Risk
14167,United Kingdom,2010-01-27 16:07:00,2011-10-31 14:29:00,8.0,1274.29,39.0,3.0,4.0,3.0,Champions
14168,United Kingdom,2010-05-24 12:28:00,2010-10-15 10:49:00,2.0,370.45,421.0,1.0,2.0,2.0,At Risk
14169,United Kingdom,2010-09-21 13:39:00,2010-10-05 08:45:00,2.0,613.11,431.0,1.0,2.0,2.0,At Risk
14170,United Kingdom,2010-11-09 14:06:00,2010-11-29 13:10:00,3.0,570.18,375.0,2.0,2.0,2.0,Hibernating
14171,United Kingdom,2009-12-09 13:50:00,2011-09-02 16:43:00,2.0,498.79,98.0,2.0,2.0,2.0,Hibernating
14172,United Kingdom,2010-03-07 10:58:00,2010-04-13 13:26:00,3.0,369.02,605.0,1.0,2.0,2.0,At Risk
14173,United Kingdom,2009-12-09 12:46:00,2011-11-29 11:54:00,6.0,586.0,11.0,4.0,3.0,2.0,Loyal
14174,United Kingdom,2011-11-06 13:17:00,2011-11-06 13:17:00,1.0,134.46,33.0,3.0,1.0,1.0,Recent / Promising
14175,United Kingdom,2010-03-22 10:43:00,2011-10-11 11:55:00,8.0,7678.88,60.0,3.0,4.0,4.0,Champions
14176,United Kingdom,2010-11-23 13:21:00,2011-02-15 13:12:00,5.0,756.46,297.0,2.0,3.0,2.0,Loyal
14177,United Kingdom,2010-02-26 11:59:00,2011-09-14 15:11:00,13.0,2209.69,86.0,3.0,4.0,3.0,Champions
14178,United Kingdom,2011-06-10 12:51:00,2011-12-01 12:01:00,7.0,1580.26,9.0,4.0,4.0,3.0,Champions
14179,United Kingdom,2011-10-18 14:00:00,2011-10-30 12:07:00,2.0,701.57,41.0,3.0,2.0,2.0,Recent / Promising
14180,United Kingdom,2010-06-09 14:56:00,2011-11-29 10:56:00,33.0,6117.5,11.0,4.0,4.0,4.0,Champions
14181,United Kingdom,2010-05-26 12:32:00,2010-10-25 08:27:00,2.0,308.35,411.0,1.0,2.0,1.0,At Risk
14182,United Kingdom,2010-04-22 15:36:00,2010-09-22 11:45:00,4.0,678.77,444.0,1.0,3.0,2.0,Loyal
14183,United Kingdom,2010-08-15 15:36:00,2010-10-24 14:45:00,2.0,278.34,411.0,1.0,2.0,1.0,At Risk
14184,United Kingdom,2011-10-04 12:43:00,2011-10-04 12:43:00,1.0,452.89,67.0,3.0,1.0,2.0,Recent / Promising
14185,United Kingdom,2011-01-12 13:52:00,2011-01-12 13:52:00,1.0,197.65,331.0,2.0,1.0,1.0,Hibernating
14186,United Kingdom,2010-03-05 11:17:00,2010-10-08 13:30:00,5.0,1550.63,427.0,1.0,3.0,3.0,Loyal
14187,United Kingdom,2010-08-23 12:06:00,2010-08-23 12:06:00,1.0,123.5,474.0,1.0,1.0,1.0,Hibernating
14188,United Kingdom,2011-02-02 13:46:00,2011-11-09 12:45:00,6.0,2054.36,31.0,3.0,3.0,3.0,Champions
14189,United Kingdom,2010-11-16 09:28:00,2011-12-07 15:55:00,16.0,5503.15,2.0,4.0,4.0,4.0,Champions
14190,United Kingdom,2010-02-11 14:27:00,2010-02-11 14:27:00,1.0,79.9,666.0,1.0,1.0,1.0,Hibernating
14191,United Kingdom,2009-12-11 10:48:00,2011-12-08 09:23:00,15.0,4817.66,2.0,4.0,4.0,4.0,Champions
14192,United Kingdom,2010-11-16 17:44:00,2010-11-16 17:44:00,1.0,293.74,388.0,1.0,1.0,1.0,Hibernating
14193,United Kingdom,2010-11-08 12:31:00,2011-10-03 09:34:00,3.0,1210.19,68.0,3.0,2.0,3.0,Recent / Promising
14194,United Kingdom,2010-01-06 12:16:00,2011-12-05 10:38:00,36.0,18670.59,5.0,4.0,4.0,4.0,Champions
14195,United Kingdom,2010-03-15 17:12:00,2011-05-22 10:29:00,6.0,2615.6,202.0,2.0,3.0,4.0,Loyal
14196,United Kingdom,2011-08-25 10:25:00,2011-08-25 10:25:00,1.0,335.52,107.0,2.0,1.0,1.0,Hibernating
14197,United Kingdom,2010-10-25 10:01:00,2010-10-25 10:01:00,1.0,390.05,411.0,1.0,1.0,2.0,Hibernating
14198,United Kingdom,2010-01-05 10:07:00,2011-11-21 16:35:00,9.0,1569.73,18.0,4.0,4.0,3.0,Champions
14199,United Kingdom,2010-06-27 12:13:00,2011-05-05 13:44:00,4.0,1091.7,218.0,2.0,3.0,3.0,Loyal
14200,United Kingdom,2010-04-01 13:01:00,2010-04-01 13:01:00,1.0,379.2,617.0,1.0,1.0,2.0,Hibernating
14201,United Kingdom,2010-04-30 13:00:00,2011-10-10 13:27:00,10.0,1193.54,60.0,3.0,4.0,3.0,Champions
14202,United Kingdom,2010-03-25 10:36:00,2010-11-23 17:13:00,3.0,847.76,381.0,1.0,2.0,2.0,At Risk
14203,United Kingdom,2010-11-07 13:35:00,2010-11-07 13:35:00,1.0,339.34,397.0,1.0,1.0,2.0,Hibernating
14204,United Kingdom,2009-12-02 13:26:00,2011-12-07 13:38:00,4.0,1024.83,2.0,4.0,3.0,3.0,Champions
14205,United Kingdom,2010-03-07 12:20:00,2011-11-23 10:55:00,9.0,2414.2,17.0,4.0,4.0,4.0,Champions
14206,United Kingdom,2010-11-02 11:37:00,2011-04-14 16:38:00,3.0,1185.01,239.0,2.0,2.0,3.0,Hibernating
14207,United Kingdom,2010-01-21 09:33:00,2010-01-21 09:33:00,1.0,157.8,688.0,1.0,1.0,1.0,Hibernating
14208,United Kingdom,2010-06-06 13:11:00,2011-09-06 12:48:00,2.0,567.05,95.0,3.0,2.0,2.0,Recent / Promising
14209,United Kingdom,2010-01-22 10:28:00,2011-11-29 10:18:00,15.0,4993.27,11.0,4.0,4.0,4.0,Champions
14210,United Kingdom,2010-01-06 10:17:00,2011-08-26 12:36:00,16.0,5556.57,106.0,2.0,4.0,4.0,Loyal
14211,United Kingdom,2009-12-09 12:48:00,2011-10-17 13:23:00,18.0,4402.29,53.0,3.0,4.0,4.0,Champions
14212,United Kingdom,2010-09-20 11:48:00,2011-09-11 12:45:00,2.0,2190.14,90.0,3.0,2.0,3.0,Recent / Promising
14213,United Kingdom,2010-10-31 10:37:00,2010-10-31 10:37:00,1.0,1192.2,405.0,1.0,1.0,3.0,Hibernating
14214,United Kingdom,2011-03-07 12:26:00,2011-11-09 10:31:00,5.0,1004.38,31.0,3.0,3.0,3.0,Champions
14215,United Kingdom,2009-12-08 09:35:00,2011-11-28 12:19:00,9.0,3250.33,12.0,4.0,4.0,4.0,Champions
14216,United Kingdom,2010-10-21 15:07:00,2011-12-06 14:56:00,5.0,2150.04,3.0,4.0,3.0,3.0,Champions
14217,United Kingdom,2010-06-30 12:54:00,2011-12-08 11:53:00,23.0,3298.59,2.0,4.0,4.0,4.0,Champions
14218,United Kingdom,2011-10-28 10:00:00,2011-10-28 10:00:00,1.0,169.48,43.0,3.0,1.0,1.0,Recent / Promising
14219,United Kingdom,2010-08-03 14:42:00,2011-12-05 16:23:00,3.0,633.83,4.0,4.0,2.0,2.0,Recent / Promising
14220,United Kingdom,2010-05-19 13:26:00,2011-04-06 13:23:00,4.0,1515.0,247.0,2.0,3.0,3.0,Loyal
14221,United Kingdom,2010-04-06 14:10:00,2011-10-28 13:42:00,17.0,6517.49,42.0,3.0,4.0,4.0,Champions
14222,United Kingdom,2011-06-15 16:42:00,2011-06-15 16:42:00,1.0,683.17,177.0,2.0,1.0,2.0,Hibernating
14223,United Kingdom,2011-03-20 16:02:00,2011-09-08 13:38:00,3.0,991.13,92.0,3.0,2.0,3.0,Recent / Promising
14224,United Kingdom,2010-06-13 13:46:00,2011-08-21 13:24:00,9.0,1841.71,110.0,2.0,4.0,3.0,Loyal
14225,United Kingdom,2010-01-12 15:02:00,2010-10-01 10:32:00,4.0,2031.07,435.0,1.0,3.0,3.0,Loyal
14226,United Kingdom,2010-09-24 14:32:00,2011-11-11 11:34:00,6.0,2985.13,29.0,3.0,3.0,4.0,Champions
14227,United Kingdom,2010-02-08 09:38:00,2011-11-13 15:48:00,15.0,6366.16,26.0,3.0,4.0,4.0,Champions
14228,United Kingdom,2010-06-11 12:29:00,2010-09-28 09:45:00,3.0,745.5,438.0,1.0,2.0,2.0,At Risk
14229,United Kingdom,2010-08-25 11:47:00,2011-10-19 10:04:00,7.0,2594.04,52.0,3.0,4.0,4.0,Champions
14230,United Kingdom,2010-06-09 13:56:00,2010-09-30 09:07:00,3.0,979.8,436.0,1.0,2.0,3.0,At Risk
14231,United Kingdom,2010-09-15 09:52:00,2011-06-09 11:05:00,4.0,1235.62,184.0,2.0,3.0,3.0,Loyal
14232,United Kingdom,2011-03-20 12:44:00,2011-10-28 11:09:00,5.0,2048.07,43.0,3.0,3.0,3.0,Champions
14233,United Kingdom,2010-03-05 16:35:00,2011-10-21 15:54:00,7.0,2904.27,49.0,3.0,4.0,4.0,Champions
14234,United Kingdom,2011-10-13 13:58:00,2011-11-17 17:53:00,4.0,754.12,22.0,4.0,3.0,2.0,Loyal
14235,United Kingdom,2010-03-30 13:36:00,2011-09-25 14:37:00,9.0,4717.99,75.0,3.0,4.0,4.0,Champions
14236,United Kingdom,2010-07-22 14:27:00,2011-09-20 09:13:00,5.0,1555.34,81.0,3.0,3.0,3.0,Champions
14237,United Kingdom,2010-04-28 10:04:00,2010-12-01 13:20:00,2.0,471.14,373.0,2.0,2.0,2.0,Hibernating
14238,United Kingdom,2009-12-05 10:58:00,2011-01-17 14:40:00,3.0,434.23,326.0,2.0,2.0,2.0,Hibernating
14239,United Kingdom,2009-12-05 12:36:00,2011-10-27 14:40:00,21.0,4263.17,43.0,3.0,4.0,4.0,Champions
14240,United Kingdom,2010-10-12 12:48:00,2011-11-09 13:45:00,3.0,1247.49,30.0,3.0,2.0,3.0,Recent / Promising
14241,United Kingdom,2010-01-12 15:11:00,2011-06-09 11:46:00,2.0,333.7,184.0,2.0,2.0,1.0,Hibernating
14242,United Kingdom,2011-01-18 08:53:00,2011-04-19 11:46:00,2.0,280.55,235.0,2.0,2.0,1.0,Hibernating
14243,United Kingdom,2010-08-20 13:41:00,2011-12-01 11:12:00,17.0,7217.75,9.0,4.0,4.0,4.0,Champions
14244,United Kingdom,2010-02-17 11:40:00,2010-02-17 11:40:00,1.0,366.42,661.0,1.0,1.0,2.0,Hibernating
14245,United Kingdom,2011-03-21 10:41:00,2011-05-04 08:40:00,2.0,1693.45,220.0,2.0,2.0,3.0,Hibernating
14246,United Kingdom,2011-04-08 08:25:00,2011-08-21 11:50:00,3.0,1474.06,111.0,2.0,2.0,3.0,Hibernating
14247,United Kingdom,2010-06-06 15:07:00,2011-03-06 15:21:00,5.0,753.56,278.0,2.0,3.0,2.0,Loyal
14248,United Kingdom,2010-07-12 14:27:00,2011-01-25 14:45:00,3.0,1032.95,318.0,2.0,2.0,3.0,Hibernating
14249,United Kingdom,2010-01-29 14:21:00,2010-10-25 12:34:00,12.0,5400.46,411.0,1.0,4.0,4.0,Loyal
14250,United Kingdom,2011-09-11 13:44:00,2011-12-02 14:30:00,3.0,1904.05,7.0,4.0,2.0,3.0,Recent / Promising
14251,United Kingdom,2011-10-13 12:46:00,2011-12-08 08:32:00,5.0,2879.7,2.0,4.0,3.0,4.0,Champions
14252,United Kingdom,2010-11-23 13:36:00,2010-11-23 13:36:00,1.0,350.99,381.0,1.0,1.0,2.0,Hibernating
14253,United Kingdom,2010-03-26 15:08:00,2010-08-03 14:55:00,2.0,363.4,493.0,1.0,2.0,2.0,At Risk
14254,United Kingdom,2010-10-03 11:52:00,2010-10-03 11:52:00,1.0,601.03,433.0,1.0,1.0,2.0,Hibernating
14256,United Kingdom,2010-01-14 10:35:00,2011-03-24 13:17:00,5.0,2460.79,260.0,2.0,3.0,4.0,Loyal
14257,United Kingdom,2010-03-01 15:36:00,2011-10-06 16:54:00,9.0,5954.45,64.0,3.0,4.0,4.0,Champions
14258,United Kingdom,2009-12-04 08:36:00,2011-11-30 15:27:00,25.0,32051.34,9.0,4.0,4.0,4.0,Champions
14259,United Kingdom,2011-07-21 10:44:00,2011-07-21 10:44:00,1.0,120.0,142.0,2.0,1.0,1.0,Hibernating
14260,United Kingdom,2010-06-09 11:23:00,2010-08-25 14:55:00,3.0,824.28,471.0,1.0,2.0,2.0,At Risk
14261,United Kingdom,2011-09-22 10:47:00,2011-10-20 10:04:00,2.0,1163.45,51.0,3.0,2.0,3.0,Recent / Promising
14262,United Kingdom,2011-04-13 12:23:00,2011-12-01 14:17:00,8.0,2618.23,8.0,4.0,4.0,4.0,Champions
14263,United Kingdom,2010-10-12 14:09:00,2010-10-12 14:09:00,1.0,322.93,423.0,1.0,1.0,1.0,Hibernating
14264,United Kingdom,2010-04-07 13:21:00,2011-07-08 10:20:00,6.0,1517.36,155.0,2.0,3.0,3.0,Loyal
14265,Unknown,2010-04-06 14:39:00,2011-08-22 13:32:00,4.0,1373.35,109.0,2.0,3.0,3.0,Loyal
14266,United Kingdom,2010-10-07 13:32:00,2010-10-07 13:32:00,1.0,40.56,428.0,1.0,1.0,1.0,Hibernating
14267,United Kingdom,2011-03-24 11:38:00,2011-06-30 10:09:00,3.0,1516.24,163.0,2.0,2.0,3.0,Hibernating
14268,United Kingdom,2010-08-26 10:45:00,2010-08-26 10:45:00,1.0,354.85,471.0,1.0,1.0,2.0,Hibernating
14269,United Kingdom,2010-09-26 12:53:00,2010-09-26 12:53:00,1.0,295.73,439.0,1.0,1.0,1.0,Hibernating
14270,United Kingdom,2011-01-12 09:33:00,2011-01-12 09:33:00,1.0,492.65,332.0,2.0,1.0,2.0,Hibernating
14271,United Kingdom,2010-10-26 17:01:00,2011-04-28 12:47:00,2.0,214.18,226.0,2.0,2.0,1.0,Hibernating
14272,United Kingdom,2010-05-06 14:01:00,2011-09-27 10:08:00,4.0,920.81,74.0,3.0,3.0,3.0,Champions
14273,United Kingdom,2011-04-11 13:24:00,2011-10-19 13:20:00,4.0,559.97,51.0,3.0,3.0,2.0,Loyal
14274,United Kingdom,2010-01-22 12:51:00,2010-01-22 12:51:00,1.0,256.6,686.0,1.0,1.0,1.0,Hibernating
14275,United Kingdom,2010-04-11 12:32:00,2010-11-09 09:06:00,6.0,1189.38,396.0,1.0,3.0,3.0,Loyal
14276,United Kingdom,2010-02-17 13:10:00,2011-09-02 09:45:00,7.0,2102.68,99.0,2.0,4.0,3.0,Loyal
14277,France,2009-12-13 15:43:00,2011-11-24 15:01:00,8.0,6367.16,15.0,4.0,4.0,4.0,Champions
14278,United Kingdom,2010-10-26 12:07:00,2010-10-26 12:07:00,1.0,205.83,410.0,1.0,1.0,1.0,Hibernating
14279,United Kingdom,2010-01-27 16:34:00,2010-07-07 08:42:00,2.0,191.86,521.0,1.0,2.0,1.0,At Risk
14280,United Kingdom,2011-05-27 10:37:00,2011-05-27 10:37:00,1.0,134.04,197.0,2.0,1.0,1.0,Hibernating
14281,United Kingdom,2010-10-27 14:45:00,2010-10-27 14:45:00,1.0,245.15,408.0,1.0,1.0,1.0,Hibernating
14282,United Kingdom,2010-02-15 11:22:00,2011-12-06 17:04:00,25.0,7250.76,3.0,4.0,4.0,4.0,Champions
14283,United Kingdom,2010-05-19 12:22:00,2010-09-02 14:46:00,4.0,628.44,463.0,1.0,3.0,2.0,Loyal
14284,United Kingdom,2010-02-24 12:06:00,2011-11-09 08:11:00,3.0,1299.65,31.0,3.0,2.0,3.0,Recent / Promising
14285,United Kingdom,2009-12-08 14:13:00,2011-11-18 14:50:00,8.0,3284.42,21.0,4.0,4.0,4.0,Champions
14286,United Kingdom,2009-12-04 08:40:00,2011-11-16 10:34:00,7.0,8479.76,24.0,4.0,4.0,4.0,Champions
14287,United Kingdom,2011-05-25 11:41:00,2011-12-01 13:25:00,3.0,176.63,8.0,4.0,2.0,1.0,Recent / Promising
14288,United Kingdom,2011-05-10 13:22:00,2011-05-10 13:22:00,1.0,426.6,213.0,2.0,1.0,2.0,Hibernating
14289,United Kingdom,2011-02-23 12:33:00,2011-12-01 11:44:00,6.0,911.26,9.0,4.0,3.0,3.0,Champions
14290,United Kingdom,2009-12-08 11:44:00,2011-11-28 14:02:00,8.0,4516.56,11.0,4.0,4.0,4.0,Champions
14291,United Kingdom,2009-12-09 10:46:00,2011-12-08 10:26:00,23.0,7904.1,2.0,4.0,4.0,4.0,Champions
14292,United Kingdom,2010-03-19 11:10:00,2011-12-02 11:50:00,16.0,9226.25,8.0,4.0,4.0,4.0,Champions
14293,United Kingdom,2009-12-10 10:57:00,2011-12-06 15:17:00,9.0,2903.01,3.0,4.0,4.0,4.0,Champions
14294,United Kingdom,2010-10-28 16:25:00,2010-10-28 16:25:00,1.0,375.34,407.0,1.0,1.0,2.0,Hibernating
14295,United Kingdom,2009-12-09 13:06:00,2011-10-30 15:50:00,4.0,2352.91,40.0,3.0,3.0,4.0,Champions
14296,United Kingdom,2010-05-14 14:34:00,2010-10-14 14:14:00,2.0,456.4,421.0,1.0,2.0,2.0,At Risk
14297,United Kingdom,2011-03-10 08:31:00,2011-11-22 09:06:00,4.0,1305.33,18.0,4.0,3.0,3.0,Champions
14298,United Kingdom,2009-12-11 13:49:00,2011-12-01 13:12:00,82.0,91194.49,8.0,4.0,4.0,4.0,Champions
14299,United Kingdom,2009-12-02 10:58:00,2011-12-01 16:05:00,27.0,14070.25,8.0,4.0,4.0,4.0,Champions
14300,United Kingdom,2011-11-21 08:57:00,2011-11-21 08:57:00,1.0,43.2,19.0,4.0,1.0,1.0,Recent / Promising
14301,United Kingdom,2010-02-11 13:07:00,2011-08-14 15:33:00,4.0,1992.18,117.0,2.0,3.0,3.0,Loyal
14302,United Kingdom,2009-12-02 08:16:00,2010-10-05 08:10:00,3.0,742.9,431.0,1.0,2.0,2.0,At Risk
14303,United Kingdom,2010-10-01 10:31:00,2010-10-28 15:37:00,2.0,277.94,407.0,1.0,2.0,1.0,At Risk
14304,United Kingdom,2010-05-18 10:50:00,2011-05-01 11:50:00,3.0,1725.01,223.0,2.0,2.0,3.0,Hibernating
14305,United Kingdom,2011-07-27 14:14:00,2011-09-29 15:29:00,3.0,1858.96,71.0,3.0,2.0,3.0,Recent / Promising
14306,United Kingdom,2010-01-31 13:42:00,2011-10-19 13:23:00,6.0,3151.4,51.0,3.0,3.0,4.0,Champions
14307,United Kingdom,2009-12-07 13:06:00,2011-09-12 09:38:00,10.0,4287.92,89.0,3.0,4.0,4.0,Champions
14309,United Kingdom,2010-06-07 10:24:00,2011-12-01 13:33:00,11.0,3780.81,8.0,4.0,4.0,4.0,Champions
14310,United Kingdom,2010-10-03 12:34:00,2010-10-03 12:34:00,1.0,492.1,433.0,1.0,1.0,2.0,Hibernating
14311,United Kingdom,2010-05-21 10:28:00,2011-04-11 10:14:00,2.0,516.45,243.0,2.0,2.0,2.0,Hibernating
14312,United Kingdom,2010-07-23 15:05:00,2011-10-24 09:46:00,11.0,3090.29,47.0,3.0,4.0,4.0,Champions
14314,United Kingdom,2010-10-05 08:00:00,2011-08-25 10:39:00,2.0,229.8,107.0,2.0,2.0,1.0,Hibernating
14315,United Kingdom,2010-03-15 12:49:00,2011-10-26 12:06:00,8.0,3197.82,45.0,3.0,4.0,4.0,Champions
14316,United Kingdom,2010-03-19 15:18:00,2010-10-13 16:31:00,5.0,1370.34,422.0,1.0,3.0,3.0,Loyal
14317,United Kingdom,2011-10-06 10:44:00,2011-10-06 10:44:00,1.0,508.58,65.0,3.0,1.0,2.0,Recent / Promising
14318,United Kingdom,2010-09-05 15:32:00,2010-09-05 15:32:00,1.0,158.02,460.0,1.0,1.0,1.0,Hibernating
14319,United Kingdom,2010-10-11 13:38:00,2010-10-11 13:38:00,1.0,494.85,424.0,1.0,1.0,2.0,Hibernating
14320,United Kingdom,2010-01-21 11:44:00,2011-05-17 09:24:00,5.0,1346.75,207.0,2.0,3.0,3.0,Loyal
14321,United Kingdom,2010-08-23 12:56:00,2011-11-29 09:47:00,7.0,2218.06,11.0,4.0,4.0,3.0,Champions
14322,United Kingdom,2010-02-18 08:49:00,2010-10-06 15:17:00,4.0,474.1,429.0,1.0,3.0,2.0,Loyal
14323,United Kingdom,2011-04-15 11:44:00,2011-08-17 11:37:00,2.0,605.06,115.0,2.0,2.0,2.0,Hibernating
14324,United Kingdom,2010-01-15 13:31:00,2010-10-26 11:44:00,2.0,701.61,410.0,1.0,2.0,2.0,At Risk
14325,United Kingdom,2010-05-19 09:20:00,2010-05-19 09:20:00,1.0,245.48,570.0,1.0,1.0,1.0,Hibernating
14326,United Kingdom,2010-06-25 12:10:00,2011-04-11 15:04:00,3.0,940.98,242.0,2.0,2.0,3.0,Hibernating
14327,United Kingdom,2010-01-08 14:04:00,2011-06-29 13:58:00,6.0,1894.93,163.0,2.0,3.0,3.0,Loyal
14329,United Kingdom,2009-12-16 15:31:00,2011-11-22 15:50:00,15.0,9887.62,17.0,4.0,4.0,4.0,Champions
14330,United Kingdom,2010-03-26 09:10:00,2010-03-26 09:10:00,1.0,200.63,624.0,1.0,1.0,1.0,Hibernating
14331,United Kingdom,2011-07-27 15:14:00,2011-08-07 13:17:00,2.0,462.66,124.0,2.0,2.0,2.0,Hibernating
14332,United Kingdom,2010-10-19 13:01:00,2011-11-17 11:54:00,5.0,1917.41,23.0,4.0,3.0,3.0,Champions
14333,United Kingdom,2011-10-03 10:38:00,2011-10-03 10:38:00,1.0,415.2,68.0,3.0,1.0,2.0,Recent / Promising
14334,United Kingdom,2010-05-20 10:04:00,2011-11-23 10:01:00,12.0,4318.48,17.0,4.0,4.0,4.0,Champions
14335,Germany,2011-09-04 13:07:00,2011-11-23 13:41:00,2.0,454.86,16.0,4.0,2.0,2.0,Recent / Promising
14336,United Kingdom,2011-03-08 16:48:00,2011-11-23 11:40:00,4.0,1614.91,17.0,4.0,3.0,3.0,Champions
14338,United Kingdom,2010-06-21 10:32:00,2011-07-01 14:08:00,3.0,928.1,161.0,2.0,2.0,3.0,Hibernating
14339,United Kingdom,2010-10-07 08:50:00,2011-04-11 11:06:00,2.0,620.27,243.0,2.0,2.0,2.0,Hibernating
14340,United Kingdom,2011-05-05 09:44:00,2011-05-05 09:44:00,1.0,134.7,219.0,2.0,1.0,1.0,Hibernating
14341,United Kingdom,2009-12-01 12:20:00,2011-10-25 15:48:00,18.0,4452.02,45.0,3.0,4.0,4.0,Champions
14342,United Kingdom,2010-08-24 13:03:00,2011-11-18 13:21:00,6.0,918.44,21.0,4.0,3.0,3.0,Champions
14343,United Kingdom,2010-01-18 16:47:00,2010-10-14 13:05:00,4.0,1079.66,421.0,1.0,3.0,3.0,Loyal
14344,United Kingdom,2010-03-23 15:47:00,2011-08-04 13:51:00,20.0,2993.05,127.0,2.0,4.0,4.0,Loyal
14345,United Kingdom,2011-11-01 09:51:00,2011-11-01 09:51:00,1.0,108.98,39.0,3.0,1.0,1.0,Recent / Promising
14346,United Kingdom,2010-07-30 10:44:00,2011-08-11 09:47:00,5.0,2315.75,121.0,2.0,3.0,4.0,Loyal
14347,United Kingdom,2009-12-03 10:49:00,2009-12-03 10:49:00,1.0,82.6,737.0,1.0,1.0,1.0,Hibernating
14348,United Kingdom,2011-03-24 16:23:00,2011-03-24 16:23:00,1.0,409.57,260.0,2.0,1.0,2.0,Hibernating
14349,United Kingdom,2011-11-29 15:39:00,2011-11-29 15:39:00,1.0,133.5,10.0,4.0,1.0,1.0,Recent / Promising
14350,United Kingdom,2010-10-05 15:52:00,2011-03-10 14:14:00,3.0,972.03,274.0,2.0,2.0,3.0,Hibernating
14351,United Kingdom,2011-06-28 11:56:00,2011-06-28 11:56:00,1.0,51.0,165.0,2.0,1.0,1.0,Hibernating
14352,United Kingdom,2011-03-11 14:58:00,2011-07-05 15:41:00,4.0,1078.96,157.0,2.0,3.0,3.0,Loyal
